date,quarter,year,state,gdp
2019-12-31,Q4,2019,KS,178605.1
2020-01-31,Q1,2020,KS,177917.3
2020-02-29,Q1,2020,KS,177917.3
2020-03-31,Q1,2020,KS,177917.3
2020-04-30,Q2,2020,KS,161464.3
2005-01-31,Q1,2005,KY,138726.2
2005-02-28,Q1,2005,KY,138726.2
2005-03-31,Q1,2005,KY,138726.2
2005-04-30,Q2,2005,KY,141442.4
2005-05-31,Q2,2005,KY,141442.4
2005-06-30,Q2,2005,KY,141442.4
2005-07-31,Q3,2005,KY,144242.9
2005-08-31,Q3,2005,KY,144242.9
2005-09-30,Q3,2005,KY,144242.9
2005-10-31,Q4,2005,KY,146420.5
2005-11-30,Q4,2005,KY,146420.5
2005-12-31,Q4,2005,KY,146420.5
2006-01-31,Q1,2006,KY,149130.5
2006-02-28,Q1,2006,KY,149130.5
2006-03-31,Q1,2006,KY,149130.5
2006-04-30,Q2,2006,KY,151305.5
2006-05-31,Q2,2006,KY,151305.5
2006-06-30,Q2,2006,KY,151305.5
2006-07-31,Q3,2006,KY,152021.8
2006-08-31,Q3,2006,KY,152021.8
2006-09-30,Q3,2006,KY,152021.8
2006-10-31,Q4,2006,KY,152285.3
2006-11-30,Q4,2006,KY,152285.3
2006-12-31,Q4,2006,KY,152285.3
2007-01-31,Q1,2007,KY,151691.7
2007-02-28,Q1,2007,KY,151691.7
2007-03-31,Q1,2007,KY,151691.7
2007-04-30,Q2,2007,KY,153941.1
2007-05-31,Q2,2007,KY,153941.1
2007-06-30,Q2,2007,KY,153941.1
2007-07-31,Q3,2007,KY,154948.4
2007-08-31,Q3,2007,KY,154948.4
2007-09-30,Q3,2007,KY,154948.4
2007-10-31,Q4,2007,KY,157588.6
2007-11-30,Q4,2007,KY,157588.6
2007-12-31,Q4,2007,KY,157588.6
2008-01-31,Q1,2008,KY,157566.1
2008-02-29,Q1,2008,KY,157566.1
2008-03-31,Q1,2008,KY,157566.1
2008-04-30,Q2,2008,KY,160095.1
2008-05-31,Q2,2008,KY,160095.1
2008-06-30,Q2,2008,KY,160095.1
2008-07-31,Q3,2008,KY,158975.9
2008-08-31,Q3,2008,KY,158975.9
2008-09-30,Q3,2008,KY,158975.9
2008-10-31,Q4,2008,KY,156199.7
2008-11-30,Q4,2008,KY,156199.7
2008-12-31,Q4,2008,KY,156199.7
2009-01-31,Q1,2009,KY,154863.1
2009-02-28,Q1,2009,KY,154863.1
2009-03-31,Q1,2009,KY,154863.1
2009-04-30,Q2,2009,KY,153692.8
2009-05-31,Q2,2009,KY,153692.8
2009-06-30,Q2,2009,KY,153692.8
2009-07-31,Q3,2009,KY,155662.4
2009-08-31,Q3,2009,KY,155662.4
2009-09-30,Q3,2009,KY,155662.4
2009-10-31,Q4,2009,KY,159935.5
2009-11-30,Q4,2009,KY,159935.5
2009-12-31,Q4,2009,KY,159935.5
2010-01-31,Q1,2010,KY,159845.8
2010-02-28,Q1,2010,KY,159845.8
2010-03-31,Q1,2010,KY,159845.8
2010-04-30,Q2,2010,KY,164147.3
2010-05-31,Q2,2010,KY,164147.3
2010-06-30,Q2,2010,KY,164147.3
2010-07-31,Q3,2010,KY,167299.9
2010-08-31,Q3,2010,KY,167299.9
2010-09-30,Q3,2010,KY,167299.9
2010-10-31,Q4,2010,KY,167988.3
2010-11-30,Q4,2010,KY,167988.3
2010-12-31,Q4,2010,KY,167988.3
2011-01-31,Q1,2011,KY,166467.2
2011-02-28,Q1,2011,KY,166467.2
2011-03-31,Q1,2011,KY,166467.2
2011-04-30,Q2,2011,KY,168782.4
2011-05-31,Q2,2011,KY,168782.4
2011-06-30,Q2,2011,KY,168782.4
2011-07-31,Q3,2011,KY,170491.7
2011-08-31,Q3,2011,KY,170491.7
2011-09-30,Q3,2011,KY,170491.7
2011-10-31,Q4,2011,KY,174277.6
2011-11-30,Q4,2011,KY,174277.6
2011-12-31,Q4,2011,KY,174277.6
2012-01-31,Q1,2012,KY,174994.1
2012-02-29,Q1,2012,KY,174994.1
2012-03-31,Q1,2012,KY,174994.1
2012-04-30,Q2,2012,KY,176715.3
2012-05-31,Q2,2012,KY,176715.3
2012-06-30,Q2,2012,KY,176715.3
2012-07-31,Q3,2012,KY,177164.6
2012-08-31,Q3,2012,KY,177164.6
2012-09-30,Q3,2012,KY,177164.6
2012-10-31,Q4,2012,KY,176418.5
2012-11-30,Q4,2012,KY,176418.5
2012-12-31,Q4,2012,KY,176418.5
2013-01-31,Q1,2013,KY,182786.9
2013-02-28,Q1,2013,KY,182786.9
2013-03-31,Q1,2013,KY,182786.9
2013-04-30,Q2,2013,KY,181302.3
2013-05-31,Q2,2013,KY,181302.3
2013-06-30,Q2,2013,KY,181302.3
2013-07-31,Q3,2013,KY,182579.6
2013-08-31,Q3,2013,KY,182579.6
2013-09-30,Q3,2013,KY,182579.6
2013-10-31,Q4,2013,KY,183213.8
2013-11-30,Q4,2013,KY,183213.8
2013-12-31,Q4,2013,KY,183213.8
2014-01-31,Q1,2014,KY,183008.0
2014-02-28,Q1,2014,KY,183008.0
2014-03-31,Q1,2014,KY,183008.0
2014-04-30,Q2,2014,KY,186271.1
2014-05-31,Q2,2014,KY,186271.1
2014-06-30,Q2,2014,KY,186271.1
2014-07-31,Q3,2014,KY,187878.1
2014-08-31,Q3,2014,KY,187878.1
2014-09-30,Q3,2014,KY,187878.1
2014-10-31,Q4,2014,KY,188518.8
2014-11-30,Q4,2014,KY,188518.8
2014-12-31,Q4,2014,KY,188518.8
2015-01-31,Q1,2015,KY,189660.0
2015-02-28,Q1,2015,KY,189660.0
2015-03-31,Q1,2015,KY,189660.0
2015-04-30,Q2,2015,KY,193151.9
2015-05-31,Q2,2015,KY,193151.9
2015-06-30,Q2,2015,KY,193151.9
2015-07-31,Q3,2015,KY,193965.1
2015-08-31,Q3,2015,KY,193965.1
2015-09-30,Q3,2015,KY,193965.1
2015-10-31,Q4,2015,KY,194500.3
2015-11-30,Q4,2015,KY,194500.3
2015-12-31,Q4,2015,KY,194500.3
2016-01-31,Q1,2016,KY,192343.2
2016-02-29,Q1,2016,KY,192343.2
2016-03-31,Q1,2016,KY,192343.2
2016-04-30,Q2,2016,KY,195345.1
2016-05-31,Q2,2016,KY,195345.1
2016-06-30,Q2,2016,KY,195345.1
2016-07-31,Q3,2016,KY,197379.5
2016-08-31,Q3,2016,KY,197379.5
2016-09-30,Q3,2016,KY,197379.5
2016-10-31,Q4,2016,KY,198292.9
2016-11-30,Q4,2016,KY,198292.9
2016-12-31,Q4,2016,KY,198292.9
2017-01-31,Q1,2017,KY,198692.6
2017-02-28,Q1,2017,KY,198692.6
2017-03-31,Q1,2017,KY,198692.6
2017-04-30,Q2,2017,KY,198680.6
2017-05-31,Q2,2017,KY,198680.6
2017-06-30,Q2,2017,KY,198680.6
2017-07-31,Q3,2017,KY,200545.3
2017-08-31,Q3,2017,KY,200545.3
2017-09-30,Q3,2017,KY,200545.3
2017-10-31,Q4,2017,KY,203463.5
2017-11-30,Q4,2017,KY,203463.5
2017-12-31,Q4,2017,KY,203463.5
2018-01-31,Q1,2018,KY,204836.2
2018-02-28,Q1,2018,KY,204836.2
2018-03-31,Q1,2018,KY,204836.2
2018-04-30,Q2,2018,KY,207404.8
2018-05-31,Q2,2018,KY,207404.8
2018-06-30,Q2,2018,KY,207404.8
2018-07-31,Q3,2018,KY,208351.9
2018-08-31,Q3,2018,KY,208351.9
2018-09-30,Q3,2018,KY,208351.9
2018-10-31,Q4,2018,KY,210804.8
2018-11-30,Q4,2018,KY,210804.8
2018-12-31,Q4,2018,KY,210804.8
2019-01-31,Q1,2019,KY,212486.2
2019-02-28,Q1,2019,KY,212486.2
2019-03-31,Q1,2019,KY,212486.2
2019-04-30,Q2,2019,KY,214284.4
2019-05-31,Q2,2019,KY,214284.4
2019-06-30,Q2,2019,KY,214284.4
2019-07-31,Q3,2019,KY,216398.7
2019-08-31,Q3,2019,KY,216398.7
2019-09-30,Q3,2019,KY,216398.7
2019-10-31,Q4,2019,KY,218426.1
2019-11-30,Q4,2019,KY,218426.1
2019-12-31,Q4,2019,KY,218426.1
2020-01-31,Q1,2020,KY,216580.3
2020-02-29,Q1,2020,KY,216580.3
2020-03-31,Q1,2020,KY,216580.3
2020-04-30,Q2,2020,KY,193877.8
2005-01-31,Q1,2005,LA,190817.8
2005-02-28,Q1,2005,LA,190817.8
2005-03-31,Q1,2005,LA,190817.8
2005-04-30,Q2,2005,LA,196492.3
2005-05-31,Q2,2005,LA,196492.3
2005-06-30,Q2,2005,LA,196492.3
2005-07-31,Q3,2005,LA,199606.8
2005-08-31,Q3,2005,LA,199606.8
2005-09-30,Q3,2005,LA,199606.8
2005-10-31,Q4,2005,LA,204217.2
2005-11-30,Q4,2005,LA,204217.2
2005-12-31,Q4,2005,LA,204217.2
2006-01-31,Q1,2006,LA,203926.7
2006-02-28,Q1,2006,LA,203926.7
2006-03-31,Q1,2006,LA,203926.7
2006-04-30,Q2,2006,LA,206228.7
2006-05-31,Q2,2006,LA,206228.7
2006-06-30,Q2,2006,LA,206228.7
2006-07-31,Q3,2006,LA,207040.3
2006-08-31,Q3,2006,LA,207040.3
2006-09-30,Q3,2006,LA,207040.3
2006-10-31,Q4,2006,LA,206356.2
2006-11-30,Q4,2006,LA,206356.2
2006-12-31,Q4,2006,LA,206356.2
2007-01-31,Q1,2007,LA,203391.6
2007-02-28,Q1,2007,LA,203391.6
2007-03-31,Q1,2007,LA,203391.6
2007-04-30,Q2,2007,LA,206168.9
2007-05-31,Q2,2007,LA,206168.9
2007-06-30,Q2,2007,LA,206168.9
2007-07-31,Q3,2007,LA,207203.9
2007-08-31,Q3,2007,LA,207203.9
2007-09-30,Q3,2007,LA,207203.9
2007-10-31,Q4,2007,LA,209644.8
2007-11-30,Q4,2007,LA,209644.8
2007-12-31,Q4,2007,LA,209644.8
2008-01-31,Q1,2008,LA,211019.5
2008-02-29,Q1,2008,LA,211019.5
2008-03-31,Q1,2008,LA,211019.5
2008-04-30,Q2,2008,LA,217938.0
2008-05-31,Q2,2008,LA,217938.0
2008-06-30,Q2,2008,LA,217938.0
2008-07-31,Q3,2008,LA,219776.9
2008-08-31,Q3,2008,LA,219776.9
2008-09-30,Q3,2008,LA,219776.9
2008-10-31,Q4,2008,LA,212421.7
2008-11-30,Q4,2008,LA,212421.7
2008-12-31,Q4,2008,LA,212421.7
2009-01-31,Q1,2009,LA,207377.9
2009-02-28,Q1,2009,LA,207377.9
2009-03-31,Q1,2009,LA,207377.9
2009-04-30,Q2,2009,LA,203750.1
2009-05-31,Q2,2009,LA,203750.1
2009-06-30,Q2,2009,LA,203750.1
2009-07-31,Q3,2009,LA,206098.9
2009-08-31,Q3,2009,LA,206098.9
2009-09-30,Q3,2009,LA,206098.9
2009-10-31,Q4,2009,LA,211252.4
2009-11-30,Q4,2009,LA,211252.4
2009-12-31,Q4,2009,LA,211252.4
2010-01-31,Q1,2010,LA,219915.4
2010-02-28,Q1,2010,LA,219915.4
2010-03-31,Q1,2010,LA,219915.4
2010-04-30,Q2,2010,LA,225068.3
2010-05-31,Q2,2010,LA,225068.3
2010-06-30,Q2,2010,LA,225068.3
2010-07-31,Q3,2010,LA,229875.0
2010-08-31,Q3,2010,LA,229875.0
2010-09-30,Q3,2010,LA,229875.0
2010-10-31,Q4,2010,LA,229788.7
2010-11-30,Q4,2010,LA,229788.7
2010-12-31,Q4,2010,LA,229788.7
2011-01-31,Q1,2011,LA,227088.7
2011-02-28,Q1,2011,LA,227088.7
2011-03-31,Q1,2011,LA,227088.7
2011-04-30,Q2,2011,LA,228844.9
2011-05-31,Q2,2011,LA,228844.9
2011-06-30,Q2,2011,LA,228844.9
2011-07-31,Q3,2011,LA,228580.6
2011-08-31,Q3,2011,LA,228580.6
2011-09-30,Q3,2011,LA,228580.6
2011-10-31,Q4,2011,LA,232346.1
2011-11-30,Q4,2011,LA,232346.1
2011-12-31,Q4,2011,LA,232346.1
2012-01-31,Q1,2012,LA,235371.9
2012-02-29,Q1,2012,LA,235371.9
2012-03-31,Q1,2012,LA,235371.9
2012-04-30,Q2,2012,LA,236318.0
2012-05-31,Q2,2012,LA,236318.0
2012-06-30,Q2,2012,LA,236318.0
2012-07-31,Q3,2012,LA,232215.6
2012-08-31,Q3,2012,LA,232215.6
2012-09-30,Q3,2012,LA,232215.6
2012-10-31,Q4,2012,LA,230019.3
2012-11-30,Q4,2012,LA,230019.3
2012-12-31,Q4,2012,LA,230019.3
2013-01-31,Q1,2013,LA,229872.6
2013-02-28,Q1,2013,LA,229872.6
2013-03-31,Q1,2013,LA,229872.6
2013-04-30,Q2,2013,LA,226793.6
2013-05-31,Q2,2013,LA,226793.6
2013-06-30,Q2,2013,LA,226793.6
2013-07-31,Q3,2013,LA,228209.2
2013-08-31,Q3,2013,LA,228209.2
2013-09-30,Q3,2013,LA,228209.2
2013-10-31,Q4,2013,LA,229877.7
2013-11-30,Q4,2013,LA,229877.7
2013-12-31,Q4,2013,LA,229877.7
2014-01-31,Q1,2014,LA,230791.8
2014-02-28,Q1,2014,LA,230791.8
2014-03-31,Q1,2014,LA,230791.8
2014-04-30,Q2,2014,LA,237734.5
2014-05-31,Q2,2014,LA,237734.5
2014-06-30,Q2,2014,LA,237734.5
